major_slug,major_name,degree,total_major_credits,total_degree_credits,source,course_code,course_title,credits,category,req_group,req_group_pick,prereqs,coreqs,offered,notes,track_type
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
latino-studies-ba,Latino Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,METRO-UA 100,Introduction to Metropolitan Studies,4,core_required,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,METRO-UA 300,Urban Research Methods,4,core_required,,0,METRO-UA 100,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,METRO-UA 900,Senior Seminar,4,core_required,,0,METRO-UA 300,,varies,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,ELECTIVE-1,Metropolitan Studies Elective 1,4,major_elective,metro_electives,4,METRO-UA 100,,varies,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,ELECTIVE-2,Metropolitan Studies Elective 2,4,major_elective,metro_electives,4,METRO-UA 100,,varies,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,ELECTIVE-3,Metropolitan Studies Elective 3,4,major_elective,metro_electives,4,METRO-UA 100,,varies,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,ELECTIVE-4,Metropolitan Studies Elective 4,4,major_elective,metro_electives,4,METRO-UA 100,,varies,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
metropolitan-studies-ba,Metropolitan Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,RELS-UA 1,Introduction to Religious Studies,4,core_required,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,RELS-UA 200,Methods in Religious Studies,4,core_required,,0,RELS-UA 1,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,RELS-UA 900,Senior Seminar,4,core_required,,0,RELS-UA 200,,varies,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,ELECTIVE-1,Religious Studies Elective 1,4,major_elective,rels_electives,4,RELS-UA 1,,varies,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,ELECTIVE-2,Religious Studies Elective 2,4,major_elective,rels_electives,4,RELS-UA 1,,varies,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,ELECTIVE-3,Religious Studies Elective 3,4,major_elective,rels_electives,4,RELS-UA 1,,varies,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,ELECTIVE-4,Religious Studies Elective 4,4,major_elective,rels_electives,4,RELS-UA 1,,varies,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
religious-studies-ba,Religious Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,RUSS-UA 1,Elementary Russian I,4,core_required,,0,,,fall,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,RUSS-UA 2,Elementary Russian II,4,core_required,,0,RUSS-UA 1,,spring,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,SLAVC-UA 100,Introduction to Slavic Studies,4,core_required,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,SLAVC-UA 900,Senior Seminar,4,core_required,,0,SLAVC-UA 100,,varies,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-1,Russian and Slavic Studies Elective 1,4,major_elective,slav_electives,4,SLAVC-UA 100,,varies,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-2,Russian and Slavic Studies Elective 2,4,major_elective,slav_electives,4,SLAVC-UA 100,,varies,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-3,Russian and Slavic Studies Elective 3,4,major_elective,slav_electives,4,SLAVC-UA 100,,varies,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-4,Russian and Slavic Studies Elective 4,4,major_elective,slav_electives,4,SLAVC-UA 100,,varies,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
russian-slavic-studies-ba,Russian and Slavic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,SPAN-UA 101,Intermediate Spanish I,4,core_required,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,SPAN-UA 102,Intermediate Spanish II,4,core_required,,0,SPAN-UA 101,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,SPAN-UA 200,Introduction to Hispanic Literature,4,core_required,,0,SPAN-UA 102,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,SPAN-UA 900,Senior Seminar,4,core_required,,0,SPAN-UA 200,,varies,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,ELECTIVE-1,Spanish Elective 1,4,major_elective,span_electives,4,SPAN-UA 200,,varies,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,ELECTIVE-2,Spanish Elective 2,4,major_elective,span_electives,4,SPAN-UA 200,,varies,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,ELECTIVE-3,Spanish Elective 3,4,major_elective,span_electives,4,SPAN-UA 200,,varies,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,ELECTIVE-4,Spanish Elective 4,4,major_elective,span_electives,4,SPAN-UA 200,,varies,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
spanish-ba,Spanish,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
